Id,Date,TotalSteps,Calories,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,DayOfWeek,Month,MonthName,TotalActiveMinutes,TotalActiveDistance,ActivityLevel,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepHours,TimeInBedHours,SleepEfficiencyPct,SleepCategory,AverageHeartRate,MinimumHeartRate,MaximumHeartRate,HeartRateReadings,WeightKg,BMI,Fat,HourlyCalories,HourlySteps,HourlyIntensity,AverageHourlyIntensity,StepsPerActiveMinute,CaloriesPer1000Steps,ActiveMinutePct,SleepSufficient,IsWeekend
1503960366,2016-05-03,15103,1990,9.65999984741211,9.65999984741211,0.0,50,24,254,816,3.73000001907349,1.04999995231628,4.88000011444092,0.0,Tuesday,5,May,328,9.660000085830688,High Activity,1.0,273.0,296.0,4.55,4.93,92.23,Very Short Sleep,,,,,,,,1992.0,15103.0,452.0,0.313888875,46.045731707317074,131.76190160895186,22.77777777777778,False,False
1503960366,2016-05-04,11100,1819,7.15000009536743,7.15000009536743,0.0,36,22,203,1179,2.46000003814697,0.870000004768372,3.8199999332428,0.0,Wednesday,5,May,261,7.149999976158142,High Activity,,,,,,,,,,,,,,,1819.0,11100.0,355.0,0.2465277916666667,42.52873563218391,163.8738738738739,18.125,False,False
1503960366,2016-05-05,14070,1959,8.89999961853027,8.89999961853027,0.0,45,24,250,857,2.92000007629395,1.08000004291534,4.88000011444092,0.0,Thursday,5,May,319,8.880000233650211,High Activity,1.0,247.0,264.0,4.12,4.4,93.56,Very Short Sleep,,,,,,,,1960.0,14047.0,433.0,0.30069445833333336,44.106583072100314,139.2324093816631,22.15277777777778,False,False
1503960366,2016-05-06,12159,1896,8.02999973297119,8.02999973297119,0.0,24,6,289,754,1.97000002861023,0.25,5.80999994277954,0.0,Friday,5,May,319,8.02999997138977,High Activity,1.0,334.0,367.0,5.57,6.12,91.01,Short Sleep,,,,,,,,1897.0,12159.0,373.0,0.25902787499999996,38.11598746081505,155.93387614113,22.15277777777778,False,False
1503960366,2016-05-07,11992,1821,7.71000003814697,7.71000003814697,0.0,37,46,175,833,2.46000003814697,2.11999988555908,3.13000011444092,0.0,Saturday,5,May,258,7.710000038146969,High Activity,1.0,331.0,349.0,5.52,5.82,94.84,Short Sleep,,,,,,,,1819.0,11992.0,378.0,0.2625000416666667,46.48062015503876,151.85123415610406,17.916666666666668,False,True
1503960366,2016-05-08,10060,1740,6.57999992370605,6.57999992370605,0.0,44,8,203,574,3.52999997138977,0.319999992847443,2.73000001907349,0.0,Sunday,5,May,255,6.579999983310703,High Activity,1.0,594.0,611.0,9.9,10.18,97.22,Long Sleep,,,,,,,,1740.0,10060.0,351.0,0.24375,39.450980392156865,172.96222664015903,17.708333333333336,True,True
1503960366,2016-05-09,12022,1819,7.71999979019165,7.71999979019165,0.0,46,11,206,835,3.45000004768372,0.529999971389771,3.74000000953674,0.0,Monday,5,May,263,7.720000028610231,High Activity,1.0,338.0,342.0,5.63,5.7,98.83,Short Sleep,,,,,,,,1820.0,12022.0,366.0,0.25416679166666667,45.71102661596958,151.30593911162867,18.26388888888889,False,False
1503960366,2016-05-10,12207,1859,7.76999998092651,7.76999998092651,0.0,46,31,214,746,3.34999990463257,1.1599999666214,3.25999999046326,0.0,Tuesday,5,May,291,7.769999861717229,High Activity,1.0,383.0,403.0,6.38,6.72,95.04,Short Sleep,,,,,,,,1861.0,12207.0,414.0,0.2875,41.94845360824742,152.28966986155484,20.208333333333332,False,False
1503960366,2016-05-11,12770,1783,8.13000011444092,8.13000011444092,0.0,36,23,251,669,2.55999994277954,1.00999999046326,4.55000019073486,0.0,Wednesday,5,May,310,8.12000012397766,High Activity,1.0,285.0,306.0,4.75,5.1,93.14,Very Short Sleep,,,,,,,,1724.0,11890.0,393.0,0.3119048095238095,41.193548387096776,139.62411902897415,21.52777777777778,False,False
1503960366,2016-05-12,0,0,0.0,0.0,0.0,0,0,0,1440,0.0,0.0,0.0,0.0,Thursday,5,May,0,0.0,Sedentary,,,,,,,,,,,,,,,,,,,,,0.0,False,False
1624580081,2016-04-12,8163,1432,5.30999994277954,5.30999994277954,0.0,0,0,146,1294,0.0,0.0,5.30999994277954,0.0,Tuesday,4,April,146,5.30999994277954,High Activity,,,,,,,,,,,,,,,1433.0,8163.0,146.0,0.10138891666666666,55.91095890410959,175.42570133529338,10.13888888888889,False,False
1624580081,2016-04-13,7007,1411,4.55000019073486,4.55000019073486,0.0,0,0,148,1292,0.0,0.0,4.55000019073486,0.0,Wednesday,4,April,148,4.55000019073486,High Activity,,,,,,,,,,,,,,,1412.0,7007.0,148.0,0.10277775,47.3445945945946,201.37005851291568,10.277777777777777,False,False
1624580081,2016-04-14,9107,1572,5.92000007629395,5.92000007629395,0.0,0,0,236,1204,0.0,0.0,5.90999984741211,0.0099999997764825,Thursday,4,April,236,5.90999984741211,High Activity,,,,,,,,,,,,,,,1575.0,9107.0,236.0,0.16388895833333333,38.58898305084746,172.61447238388055,16.38888888888889,False,False
1624580081,2016-04-15,1510,1344,0.980000019073486,0.980000019073486,0.0,0,0,96,1344,0.0,0.0,0.970000028610229,0.0,Friday,4,April,96,0.970000028610229,High Activity,,,,,,,,,,,,,,,1346.0,1490.0,96.0,0.06666670833333334,15.729166666666666,890.0662251655629,6.666666666666667,False,False
1624580081,2016-04-16,5370,1463,3.49000000953674,3.49000000953674,0.0,0,0,176,1264,0.0,0.0,3.49000000953674,0.0,Saturday,4,April,176,3.49000000953674,High Activity,,,,,,,,,,,,,,,1466.0,5370.0,176.0,0.12222220833333335,30.511363636363637,272.43947858472995,12.222222222222221,False,True
1624580081,2016-04-17,6175,1554,4.05999994277954,4.05999994277954,0.0,15,22,127,1276,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,Sunday,4,April,164,4.03999996185302,High Activity,,,,,,,,,,,,,,,1555.0,6150.0,216.0,0.15000004166666667,37.65243902439025,251.65991902834008,11.38888888888889,False,True
1624580081,2016-04-18,10536,1604,7.40999984741211,7.40999984741211,0.0,17,7,202,1214,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,Monday,4,April,226,7.389999985694882,High Activity,,,,,,,,,,,,,,,1604.0,10536.0,267.0,0.18541675,46.61946902654867,152.2399392558846,15.694444444444445,False,False
1624580081,2016-04-19,2916,1435,1.89999997615814,1.89999997615814,0.0,0,0,141,1299,0.0,0.0,1.89999997615814,0.0,Tuesday,4,April,141,1.89999997615814,High Activity,,,,,,,,,,,,,,,1438.0,2916.0,141.0,0.09791675,20.680851063829788,492.1124828532236,9.791666666666666,False,False
1624580081,2016-04-20,4974,1446,3.23000001907349,3.23000001907349,0.0,0,0,151,1289,0.0,0.0,3.23000001907349,0.0,Wednesday,4,April,151,3.23000001907349,High Activity,,,,,,,,,,,,,,,1448.0,4974.0,151.0,0.104861125,32.94039735099338,290.7117008443908,10.48611111111111,False,False
1624580081,2016-04-21,6349,1467,4.13000011444092,4.13000011444092,0.0,0,0,186,1254,0.0,0.0,4.1100001335144,0.0199999995529652,Thursday,4,April,186,4.1100001335144,High Activity,,,,,,,,,,,,,,,1468.0,6349.0,186.0,0.129166625,34.134408602150536,231.06000945030712,12.916666666666668,False,False
1624580081,2016-04-22,4026,1470,2.61999988555908,2.61999988555908,0.0,0,0,199,1241,0.0,0.0,2.59999990463257,0.0,Friday,4,April,199,2.59999990463257,High Activity,,,,,,,,,,,,,,,1471.0,4002.0,199.0,0.1381945,20.231155778894472,365.12667660208643,13.819444444444445,False,False
1624580081,2016-04-23,8538,1562,5.55000019073486,5.55000019073486,0.0,0,0,227,1213,0.0,0.0,5.53999996185303,0.0099999997764825,Saturday,4,April,227,5.53999996185303,High Activity,,,,,,,,,,,,,,,1561.0,8538.0,227.0,0.1576388333333333,37.61233480176212,182.9468259545561,15.76388888888889,False,True
1624580081,2016-04-24,6076,1617,3.95000004768372,3.95000004768372,0.0,16,18,185,1221,1.14999997615814,0.910000026226044,1.88999998569489,0.0,Sunday,4,April,219,3.9499999880790737,High Activity,,,,,,,,,,,,,,,1618.0,6076.0,269.0,0.18680549999999999,27.744292237442924,266.1290322580645,15.208333333333332,False,True
1624580081,2016-04-25,6497,1492,4.21999979019165,4.21999979019165,0.0,0,0,202,1238,0.0,0.0,4.19999980926514,0.0199999995529652,Monday,4,April,202,4.19999980926514,High Activity,,,,,,,,,,,,,,,1493.0,6487.0,202.0,0.14027779166666668,32.163366336633665,229.64445128520856,14.027777777777779,False,False
1624580081,2016-04-26,2826,1402,1.8400000333786,1.8400000333786,0.0,0,0,140,1300,0.0,0.0,1.83000004291534,0.0099999997764825,Tuesday,4,April,140,1.83000004291534,High Activity,,,,,,,,,,,,,,,1402.0,2826.0,140.0,0.09722229166666667,20.185714285714287,496.1075725406935,9.722222222222223,False,False
1624580081,2016-04-27,8367,1670,5.44000005722046,5.44000005722046,0.0,17,36,154,1233,1.11000001430511,1.87000000476837,2.46000003814697,0.0,Wednesday,4,April,207,5.44000005722045,High Activity,,,,,,,,,,,,,,,1672.0,8367.0,277.0,0.19236116666666667,40.42028985507246,199.59364168758214,14.374999999999998,False,False
1624580081,2016-04-28,2759,1401,1.78999996185303,1.78999996185303,0.0,0,5,115,1320,0.0,0.200000002980232,1.60000002384186,0.0,Thursday,4,April,120,1.800000026822092,High Activity,,,,,,,,,,,,,,,1404.0,2759.0,125.0,0.08680558333333332,22.991666666666667,507.79267850670533,8.333333333333332,False,False
1624580081,2016-04-29,2390,1404,1.54999995231628,1.54999995231628,0.0,0,0,150,1290,0.0,0.0,1.54999995231628,0.0,Friday,4,April,150,1.54999995231628,High Activity,,,,,,,,,,,,,,,1406.0,2390.0,150.0,0.10416670833333334,15.933333333333334,587.4476987447698,10.416666666666668,False,False
1624580081,2016-04-30,6474,1655,4.30000019073486,4.30000019073486,0.0,11,23,224,1182,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,Saturday,4,April,258,4.299999833106992,High Activity,,,,,,,,,,,,,,,1656.0,6474.0,303.0,0.21041670833333334,25.093023255813954,255.63793636082792,17.916666666666668,False,True
1624580081,2016-05-01,36019,2690,28.0300006866455,28.0300006866455,0.0,186,63,171,1020,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,Sunday,5,May,420,28.020000100135757,High Activity,,,,,,,,,,,,,,,2692.0,36019.0,855.0,0.5937500416666667,85.75952380952381,74.68280629667676,29.166666666666668,False,True
1624580081,2016-05-02,7155,1497,4.92999982833862,4.92999982833862,0.0,7,6,166,1261,0.860000014305115,0.589999973773956,3.47000002861023,0.0,Monday,5,May,179,4.9200000166893005,High Activity,,,,,,,,,,,,,,,1497.0,7155.0,199.0,0.13819441666666668,39.97206703910614,209.2243186582809,12.430555555555555,False,False
1624580081,2016-05-03,2100,1334,1.37000000476837,1.37000000476837,0.0,0,0,96,1344,0.0,0.0,1.3400000333786,0.0199999995529652,Tuesday,5,May,96,1.3400000333786,High Activity,,,,,,,,,,,,,,,1334.0,2100.0,96.0,0.06666675,21.875,635.2380952380952,6.666666666666667,False,False
1624580081,2016-05-04,2193,1368,1.42999994754791,1.42999994754791,0.0,0,0,118,1322,0.0,0.0,1.41999995708466,0.0,Wednesday,5,May,118,1.41999995708466,High Activity,,,,,,,,,,,,,,,1372.0,2193.0,118.0,0.0819445,18.584745762711865,623.8030095759234,8.194444444444445,False,False
1624580081,2016-05-05,2470,1370,1.61000001430511,1.61000001430511,0.0,0,0,117,1323,0.0,0.0,1.58000004291534,0.0199999995529652,Thursday,5,May,117,1.58000004291534,High Activity,,,,,,,,,,,,,,,1372.0,2470.0,117.0,0.08125008333333333,21.11111111111111,554.6558704453441,8.125,False,False
1624580081,2016-05-06,1727,1341,1.12000000476837,1.12000000476837,0.0,0,0,102,1338,0.0,0.0,1.12000000476837,0.0099999997764825,Friday,5,May,102,1.12000000476837,High Activity,,,,,,,,,,,,,,,1341.0,1727.0,102.0,0.07083333333333333,16.931372549019606,776.4910248986681,7.083333333333333,False,False
1624580081,2016-05-07,2104,1474,1.37000000476837,1.37000000476837,0.0,0,0,182,1258,0.0,0.0,1.37000000476837,0.0,Saturday,5,May,182,1.37000000476837,High Activity,,,,,,,,,,,,,,,1474.0,2104.0,182.0,0.12638895833333333,11.56043956043956,700.5703422053232,12.63888888888889,False,True
1624580081,2016-05-08,3427,1427,2.23000001907349,2.23000001907349,0.0,0,0,152,1288,0.0,0.0,2.22000002861023,0.0,Sunday,5,May,152,2.22000002861023,High Activity,,,,,,,,,,,,,,,1426.0,3427.0,152.0,0.105555625,22.54605263157895,416.39918295885616,10.555555555555555,False,True
1624580081,2016-05-09,1732,1328,1.12999999523163,1.12999999523163,0.0,0,0,91,1349,0.0,0.0,1.12999999523163,0.0,Monday,5,May,91,1.12999999523163,High Activity,,,,,,,,,,,,,,,1329.0,1732.0,91.0,0.0631945,19.032967032967033,766.743648960739,6.319444444444445,False,False
1624580081,2016-05-10,2969,1393,1.92999994754791,1.92999994754791,0.0,0,0,139,1301,0.0,0.0,1.91999995708466,0.0099999997764825,Tuesday,5,May,139,1.91999995708466,High Activity,,,,,,,,,,,,,,,1393.0,2969.0,139.0,0.096527875,21.359712230215827,469.18154260693836,9.652777777777779,False,False
1624580081,2016-05-11,3134,1359,2.03999996185303,2.03999996185303,0.0,0,0,112,1328,0.0,0.0,2.03999996185303,0.0,Wednesday,5,May,112,2.03999996185303,High Activity,,,,,,,,,,,,,,,1363.0,3134.0,112.0,0.07777787500000001,27.982142857142858,433.6311423101468,7.777777777777778,False,False
1624580081,2016-05-12,2971,1002,1.92999994754791,1.92999994754791,0.0,0,0,107,890,0.0,0.0,1.91999995708466,0.0099999997764825,Thursday,5,May,107,1.91999995708466,High Activity,,,,,,,,,,,,,,,959.0,2739.0,99.0,0.103125,27.766355140186917,337.2601817569842,7.430555555555555,False,False
1644430081,2016-04-12,10694,3199,7.76999998092651,7.76999998092651,0.0,2,51,256,1131,0.140000000596046,2.29999995231628,5.32999992370605,0.0,Tuesday,4,April,309,7.769999876618376,High Activity,,,,,,,,,,,,,,,3200.0,10694.0,364.0,0.25277775,34.6084142394822,299.1397045072003,21.458333333333332,False,False
1644430081,2016-04-13,8001,2902,5.82000017166138,5.82000017166138,0.0,30,16,135,1259,2.27999997138977,0.899999976158142,2.64000010490417,0.0,Wednesday,4,April,181,5.820000052452082,High Activity,,,,,,,,,,,,,,,2899.0,8001.0,257.0,0.17847225,44.20441988950276,362.70466191726035,12.569444444444445,False,False
1644430081,2016-04-14,11037,3226,8.02000045776367,8.02000045776367,0.0,5,58,252,1125,0.360000014305115,2.55999994277954,5.09999990463257,0.0,Thursday,4,April,315,8.019999861717226,High Activity,,,,,,,,,,,,,,,3224.0,11037.0,383.0,0.26597224999999997,35.03809523809524,292.2895714415149,21.875,False,False
1644430081,2016-04-15,5263,2750,3.82999992370605,3.82999992370605,0.0,3,4,170,1263,0.219999998807907,0.150000005960464,3.45000004768372,0.0,Friday,4,April,177,3.820000052452091,High Activity,,,,,,,,,,,,,,,2748.0,5263.0,187.0,0.129861125,29.73446327683616,522.5156754702641,12.291666666666666,False,False
1644430081,2016-04-16,15300,3493,11.1199998855591,11.1199998855591,0.0,51,42,212,1135,4.09999990463257,1.87999999523163,5.09000015258789,0.0,Saturday,4,April,305,11.070000052452093,High Activity,,,,,,,,,,,,,,,3489.0,15223.0,449.0,0.3118055,50.16393442622951,228.30065359477123,21.180555555555554,False,True
1644430081,2016-04-17,8757,3011,6.36999988555908,6.36999988555908,0.0,29,13,186,1212,2.25,0.569999992847443,3.54999995231628,0.0,Sunday,4,April,228,6.369999945163723,High Activity,,,,,,,,,,,,,,,3007.0,8757.0,299.0,0.207638875,38.4078947368421,343.8392143428115,15.833333333333332,False,True
1644430081,2016-04-18,7132,2806,5.19000005722046,5.19000005722046,0.0,15,33,121,1271,1.07000005245209,1.66999995708466,2.45000004768372,0.0,Monday,4,April,169,5.19000005722047,High Activity,,,,,,,,,,,,,,,2804.0,7132.0,232.0,0.16111108333333332,42.201183431952664,393.4380257992148,11.73611111111111,False,False
1644430081,2016-04-19,11256,3300,8.18000030517578,8.18000030517578,0.0,5,58,278,1099,0.360000014305115,2.52999997138977,5.30000019073486,0.0,Tuesday,4,April,341,8.190000176429745,High Activity,,,,,,,,,,,,,,,3253.0,11231.0,385.0,0.26736112500000003,33.00879765395894,293.1769722814499,23.680555555555554,False,False
1644430081,2016-04-20,2436,2430,1.76999998092651,1.76999998092651,0.0,0,0,125,1315,0.0,0.0,1.75999999046326,0.0099999997764825,Wednesday,4,April,125,1.75999999046326,High Activity,,,,,,,,,,,,,,,2430.0,2436.0,125.0,0.0868055,19.488,997.5369458128079,8.680555555555555,False,False
1644430081,2016-04-21,1223,2140,0.889999985694885,0.889999985694885,0.0,0,0,38,1402,0.0,0.0,0.879999995231628,0.0099999997764825,Thursday,4,April,38,0.879999995231628,Moderate Activity,,,,,,,,,,,,,,,2135.0,1223.0,38.0,0.026388916666666668,32.18421052631579,1749.795584627964,2.638888888888889,False,False
1644430081,2016-04-22,3673,2344,2.67000007629395,2.67000007629395,0.0,0,0,86,1354,0.0,0.0,2.66000008583069,0.0099999997764825,Friday,4,April,86,2.66000008583069,High Activity,,,,,,,,,,,,,,,2341.0,3673.0,86.0,0.05972225,42.7093023255814,638.1704328886469,5.972222222222222,False,False
1644430081,2016-04-23,6637,2677,4.82999992370605,4.82999992370605,0.0,0,15,160,1265,0.0,0.579999983310699,4.25,0.0,Saturday,4,April,175,4.8299999833106995,High Activity,,,,,,,,,,,,,,,2672.0,6637.0,190.0,0.1319445,37.925714285714285,403.34488473708,12.152777777777777,False,True
1644430081,2016-04-24,3321,2413,2.41000008583069,2.41000008583069,0.0,0,0,89,1351,0.0,0.0,2.41000008583069,0.0,Sunday,4,April,89,2.41000008583069,High Activity,,,,,,,,,,,,,,,2410.0,3321.0,89.0,0.061805625,37.31460674157304,726.5883769948811,6.180555555555555,False,True
1644430081,2016-04-25,3580,2497,2.59999990463257,2.59999990463257,0.0,8,1,94,1337,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,Monday,4,April,103,2.6000000201165716,High Activity,,,,,,,,,,,,,,,2493.0,3580.0,120.0,0.08333333333333333,34.75728155339806,697.4860335195531,7.152777777777778,False,False
1644430081,2016-04-26,9919,3123,7.21000003814697,7.21000003814697,0.0,11,41,223,1165,0.800000011920929,1.72000002861023,4.69000005722046,0.0,Tuesday,4,April,275,7.210000097751619,High Activity,,,,,,,,,,,,,,,3118.0,9919.0,338.0,0.23472220833333335,36.06909090909091,314.8502873273515,19.09722222222222,False,False
1644430081,2016-04-27,3032,2489,2.20000004768372,2.20000004768372,0.0,0,0,118,1322,0.0,0.0,2.20000004768372,0.0,Wednesday,4,April,118,2.20000004768372,High Activity,,,,,,,,,,,,,,,2488.0,3032.0,118.0,0.0819445,25.694915254237287,820.910290237467,8.194444444444445,False,False
1644430081,2016-04-28,9405,3108,6.84000015258789,6.84000015258789,0.0,3,53,227,1157,0.200000002980232,2.3199999332428,4.30999994277954,0.0,Thursday,4,April,283,6.829999879002572,High Activity,,,,,,,,,,,,,,,3106.0,9405.0,342.0,0.23750000000000002,33.23321554770318,330.46251993620416,19.65277777777778,False,False
